Old_Item_Code,Old_Item_Desc,New_item_code,New_Item_Desc
WMSS7202SCV,SPIN COVER GWS 7202 PPI       ,52141601PA00372,SPIN COVER GWS 7202 PPI
WMSS7202SP1,SPRING GWS 7202               ,52141601PA00861,SPRING GWS 7202
WMSS7202SP2,SPRING (2) GWS 7202           ,52141601PA00841,SPRING HA GWS 7202 PPI
WMSS7202SPC,Q4 SPRING CUSHION GWS 7202 PPI,52141601PA01421,Q4 SPRING CUSHION GWS 7202 PPI
WMSS7202SPG,SPRING HA GWS7202 PPI         ,52141601PA01822,SPRING HA GWS7202 PPI
WMSS7202SPL,STOPPLE GWS 7202 PPI          ,52141601PA01077,STOPPLE GWS 7202 PPI
WMSS7202SPR,SPRING HA GWS 7202 PPI        ,52141601PA00841,SPRING HA GWS 7202 PPI
WMSS7202SSI,USE CODE WMSS6001SSI          ,52141601PA00451,BELLOW RING GWS6001 PPI
WMSS7202SSL,USE WMSS6001SPS               ,52141601PA01321,BELLOW GWS6001 PPI
WMSS7202SSW,SELECTOR SWITCH HA GWS7202PPI ,52141601PA00909,SELECTOR SWITCH HA GWS7202PPI
WMSS7202SYC,SAFETY COVER HA 7202 PPI      ,52141601PA00394,SAFETY COVER HA 7202 PPI
WMSS7202VCP,VALVE CAP HA 7202 PPI         ,52141601PA00770,VALVE CAP HA 7202 PPI
WMSS7202VLC,VALVE CUSHION GWS 7202 PPI    ,52141601PA00765,VALVE CUSHION GWS 7202 PPI
WMSS7202VLF,VALVE FLAKE GWS 7202 PPI      ,52141601PA00764,VALVE FLAKE GWS 7202 PPI
WMSS7202WCT,WASH CVR TOUGHENED GLASS 7202 ,52141601PA00416,WASH COVER(TRANSPARENT) 7202
WMSS7202WCV,WASH COVER GWS 7202 PPI       ,52141601PA00383,WASH COVER GWS 7202 PPI
WMSS7202WLH,WATER LEVEL HANDLE GWS7202PPI ,52141601PA00660,WATER LEVEL HANDLE GWS7202PPI
WMSS7202WTI,USE CODE WTIS7202WTI          ,39121523SD00107,USE CODE WTIS7202WTI
WMSS7502BTB,BRAKE TUB7502PPI              ,52141601PA01012,BRAKE TUB7502PPI
WMSS7502CHN,COVER HANDLE 7502PPI          ,52141601PA01811,COVER HANDLE 7502PPI
WMSS7502CHS,COVER HANDLE FIT STRIP7502PPI ,52141601PA01805,COVER HANDLE FIT STRIP7502PPI
WMSS7502FLB,FILTER BOARD7202/7502/8001 PPI,52141601PA01857,FILTER BOARD7202/7502/8001 PPI
WMSS7502SCC,SPIN COVER  TG  7502PPI       ,52141601PA00806,SPIN COVER ASLY 7502 PPI
WMSS7502SCT,SPIN COVER TG7502PPI          ,52141601PA02181,SPIN COVER TG7502PPI
WMSS7502WCT,WASH COVER  TG7502PPI         ,52141601PA02182,WASH COVER  TG7502PPI
WMSS7502WPC,WASH COVER  TG  7502PPI       ,52141601PA00805,WASH COVER ASLY 7502 PPI
WMSS8001BD1,BOARD 1 GWS 8001              ,52141601PA00958,BOARD 1 GWS 8001
WMSS8001BD2,BOARD 2 GWS 8001              ,52141601PA00697,BOARD 2 GWS 8001
WMSS8001BD3,BOARD 3 GWS 8001              ,52141601PA00957,BOARD 3 GWS 8001
WMSS8001BKW,BRAKE WIRE GWS 8001           ,52141601PA01011,BRAKE WIRE GWS 8001
WMSS8001BSE,BASE GWS 8001                 ,52141601PA00997,BASE GWS 8001
WMSS8001BTC,BOLT CAP GWS 8001             ,52141601PA01226,BOLT CAP GWS 8001
WMSS8001CPN,CONTROL PANEL GWS8001         ,52141601PA01998,CONTROL PANEL GWS8001
WMSS8001DNW,DRAIN WIRE GWS 8001           ,52141601PA01224,DRAIN WIRE GWS 8001
WMSS8001DVA,DRAIN VALVE ASSLY GWS 8001    ,52141601PA01223,DRAIN VALVE ASSLY GWS 8001
WMSS8001FBS,OVERFLOW HOSE(INSIDE)GWS8001  ,52141601PA01857,FILTER BOARD7202/7502/8001 PPI
WMSS8001FCI,FILTER CORE(INSIDE) GWS8001   ,52141601PA01222,FILTER CORE(INSIDE) GWS8001
WMSS8001FCO,FILTER CORE(OUTSIDE) GWS8001  ,52141601PA01221,FILTER CORE(OUTSIDE) GWS8001
WMSS8001FME,FRAME GWS 8001                ,52141601PA01003,FRAME GWS 8001
WMSS8001KNB,KNOB GWS8001                  ,52141601PA00919,KNOB GWS8001
WMSS8001OHI,OVERFLOW HOSE(INSIDE) GWS 8001,52141601PA00876,OVERFLOW HOSE(INSIDE) GWS 8001
WMSS8001OHO,OVERFLOW HOSE(OUTSIDE)GWS8001 ,52141601PA00875,OVERFLOW HOSE(OUTSIDE)GWS8001
WMSS8001OLT,OUTLET GWS8001                ,52141601PA01220,OUTLET GWS8001
WMSS8001PUL,PULSATOR GWS8001              ,52141601PA01826,PULSATOR GWS8001
WMSS8001SPG,SPRING GWS 8001               ,52141601PA00856,SPRING GWS 8001
WMSS8001SYC,SAFETY COVER GWS 8001         ,52141601PA00824,SAFETY COVER GWS 8001
WMSS8001UMN,USER MANUAL GWS 8001          ,55101521SD00305,USER MANUAL GWS 8001
WMSS8001VCP,VALVE CAP GWS8001             ,52141601PA01225,VALVE CAP GWS8001
WMSS8001WLH,WATER LEVEL HANDLE GWS 8001   ,52141601PA00991,WATER LEVEL HANDLE GWS 8001
WMSS8002BLR,BALANCE RING GWS8002PPC       ,52141601PA01234,BALANCE RING GWS8002PPC
WMSS8002CPN,CONTROL PNL GWS8002PPC        ,52141601PA00902,CONTROL PNL GWS8002PPC
WMSS8002DPH,DRAIN PIPE INFALL HOOK GWS8002,52141601PA01231,DRAIN PIPE INFALL HOOK GWS8002
WMSS8002DRP,DRAIN PIPE GWS8002PPC         ,52141601PA00881,UNIVERSAL DRAIN HOSE-ASSY
WMSS8002DSH,DRAIN DRAWSTRING WH HOOK 8002 ,52141601PA01230,DRAIN DRAWSTRING WH HOOK 8002
WMSS8002FNV,FILTER NET VALVE GWS8002PPC   ,52141601PA01229,FILTER NET VALVE GWS8002PPC
WMSS8002FRM,FRAME GWS8002PPC              ,52141601PA01006,FRAME GWS8002PPC
WMSS8002FSB,FILTERING SIDE BOARD GWS8002PP,52141601PA00960,FILTERING SIDE BOARD GWS8002PP
WMSS8002FUB,FUSE BOX GWS8002PPC           ,52141601PA01039,FUSE BOX GWS8002PPC
WMSS8002HBU,HNDL BRIQUETTING GWS8002PPC   ,52141601PA01228,HNDL BRIQUETTING GWS8002PPC
WMSS8002JNB,JUNCTION BOX GWS8002PPC       ,52141601PA01038,JUNCTION BOX GWS8002PPC
WMSS8002KNB,KNOB GWS8002PPC Red           ,52141601PA00922,KNOB GWS8002PPC Red
WMSS8002KOB,KNOB BLUE BLUE GWS 8002       ,52141601PA01546,KNOB BLUE BLUE GWS 8002
WMSS8002MFF,MAGIC FILTER FRONT NETWORK CAS,52141601PA01351,MAGIC FILTER FRONT NETWORK CAS
WMSS8002MFS,MAGIC FILTER SUPPORTERGWS8002P,52141601PA01395,MAGIC FILTER SUPPORTERGWS8002P
WMSS8002OBH,OUTER BODY HNDL GWS8002PPC    ,52141601PA01227,OUTER BODY HNDL GWS8002PPC
WMSS8002PLC,PULSATOR CVR GWS8002PPC       ,52141601PA00891,PULSATOR CVR GWS8002PPC
WMSS8002RLG,RUBBER LEG GWS8002PPC         ,52141601PA01237,RUBBER LEG GWS8002PPC
WMSS8002SCB,SPIN FOLD CVR HANDLE_BLUE 8002,52141601PA01457,SPIN CVR ASLY GWS 8002 AQ BLUE
WMSS8002SCH,SPIN CVR HNDLGWS8002PPC       ,52141601PA01232,SPIN CVR HNDLGWS8002PPC
WMSS8002SCP,SPRAY CONNECTING PIPE GWS8002P,52141601PA01369,SPRAY CONNECTING PIPE GWS8002P
WMSS8002SCS,SPIN CVR SPRINGGWS8002PPC     ,52141601PA00863,SPIN CVR SPRINGGWS8002PPC
WMSS8002SCV,SAFETY COVER GWS8002PPC       ,52141601PA00827,SAFETY COVER GWS8002PPC
WMSS8002SLG,SPRING LEG GWS8002PPC         ,52141601PA01480,SPRING LEG GWS8002PPC
WMSS8002STP,STPOPER GWS8002PPC            ,52141601PA01235,STPOPER GWS8002PPC
WMSS8002TGS,TOUGHENED GLASS OF SPIN COVER ,52141601PA00808,SPIN COVER ASSLY GWS8002 Red
WMSS8002TGW,TOUGHENED GLASS OF WASH COVER ,52141601PA00807,WASH COVER ASSLY GWS8002 Red
WMSS8002TSB,TOUGH.GLASS SPIN CVR_BLUE 8002,52141601PA01457,SPIN CVR ASLY GWS 8002 AQ BLUE
WMSS8002TWB,TOUGH GLASS WS CVR_BLUE 8002  ,52141601PA01614,WASH CVR ASLY GWS 8002 AQ BLUE
WMSS8002VBL,BELT GWS8002 PPC              ,52141601PA00926,BELT GWS8002 PPC
WMSS8002WCB,WASH CVR HANDLE BLUE_BLUE 8002,52141601PA01614,WASH CVR ASLY GWS 8002 AQ BLUE
WMSS8002WCH,WASH CVR HNDLGWS8002PPC       ,52141601PA01233,WASH CVR HNDLGWS8002PPC
WMSS8002WCS,WASH CVR SPRINGGWS8002PPC     ,52141601PA00862,WASH CVR SPRINGGWS8002PPC
WMSS8002WDH,WASH DRAWSTRING WH HOOK GWS800,52141601PA01236,WASH DRAWSTRING WH HOOK GWS800
WMSS8002WHB,WATER HOLDING SIDE BOARD OF WA,52141601PA00961,WATER HOLDING SIDE BOARD OF WA
WMSS8002WIC,WATER INLET CONTG PIPE GWS8002,52141601PA01342,WATER INLET CONTG PIPE GWS8002
WMSS8002WIH,WATER INLET HOSE GWS8002PPC   ,52141601PA00880,WATER INLET HOSE GWS8002PPC
WMSS8502BRK,BRAKE ROCKER GWS 8502/950     ,52141601PA00634,BRAKE ROCKER FOR GDS820
WMSS8502CPR,CONTROL PANEL GWS8502 RED     ,52141601PA01481,CONTROL PANEL GWS8502 RED
WMSS8502DRS,DRAIN SWITCH GWS 8502 PPL     ,52141601PA01482,DRAIN SWITCH GWS 8502 PPL
WMSS8502DWP,DIVIDED WATER PARTSGWS8502PPL ,52141601PA01361,DIVIDED WATER PARTSGWS8502PPL
WMSS8502FRM,FRAME GWS8502PPL              ,52141601PA01007,FRAME GWS8502PPL
WMSS8502KBI,KNOB GWS8502PPL Apple Green   ,52141601PA00923,KNOB GWS8502PPL Apple Green
WMSS8502KIR,KNOB GWS8502 RED              ,52141601PA01691,KNOB GWS8502 RED
WMSS8502SCS,SPIN CVR BARD SPRINGGWS8502PPL,52141601PA01383,SPIN CVR BARD SPRINGGWS8502PPL
WMSS8502SSW,SELECTOR SWITCHGWS8502PPL     ,52141601PA01334,SELECTOR SWITCHGWS8502PPL
WMSS8502WCS,WS CVR BARD SPRINGGWS8502PPL  ,52141601PA01362,WS CVR BARD SPRINGGWS8502PPL
WMSS8502WIS,WATER INLET SELE  GWS8502PPL  ,52141601PA01403,WATER INLET SELE  GWS8502PPL
WMSS8502WTC,WASH TUB COVERGWS8502PPL      ,52141601PA00803,WASH COVER ASSLY GWS8502 GREEN
WMSS8502WTS,WASH TIMER SUPPORT GWS8502PPL ,52141601PA00790,WASH TIMER SUPPORT GWS8502PPL
WMSSGODWACS,VALVE CASE ASSLY-SEMIAUTO(OLD),52141601PA01322,VALVE CASE ASSLY-SEMIAUTO(OLD)
WMST5008ADP,TAP ADAPTOR GWT5008/6510      ,52141601PA01089,TAP ADAPTOR GWT5008/6510
WMST5008BHB,TUBEXIT WHBELLOWHS BALLGWT5008,52141601PA00454,TUBEXIT WHBELLOWHS BALLGWT5008
WMST5008BLT,BELT GWT5008 WAV              ,52141601PA01357,BELT GWT5008 WAV
WMST5008CPS,CON.PAN.WITH SRGF UB2GWT5008WA,52141601PA01906,CON.PAN.WITH SRGF UB2GWT5008WA
WMST5008DDC,DETERGENT DRAWER CVR GWT5008  ,52141601PA01094,DETERGENT DRAWER CVR GWT5008
WMST5008DDW,DETERGENT DRAWER GWT5008      ,52141601PA01349,DETERGENT DRAWER GWT5008
WMST5008DHK,DOOR HOOK GWT5008             ,52141601PA01871,DOOR HOOK GWT5008
WMST5008DHL,DRAIN HOSE-LONG GWT5008       ,52141601PA00566,DRAIN HOSE-LONG GWT5008
WMST5008DHP,DOOR HANDLE TONGUE PIN GWT5008,52141601PA01889,DOOR HANDLE TONGUE PIN GWT5008
WMST5008DHR,DR HS ROUTER PLASTIC GWT5008  ,52141601PA01099,DR HS ROUTER PLASTIC GWT5008
WMST5008DRP,DRIVEN PULLEY GWT5008         ,52141601PA01881,DRIVEN PULLEY GWT5008
WMST5008FPN,FRONT PANEL GROUP GWT 5008    ,52141601PA01905,FRONT PANEL GROUP GWT 5008
WMST5008FRT,FRONT TUB GWT5008             ,52141601PA01893,FRONT TUB GWT5008
WMST5008PDH,DOOR HANDLE PIN GWT5008       ,52141601PA00990,DOOR HANDLE PIN GWT5008
WMST5008PHH,PLASTIC HOSE HANDCUFFS GWT5008,52141601PA00571,PLASTIC HOSE HANDCUFFS GWT5008
WMST5008PLG,PLINTH GROUP GWT 5008         ,52141601PA01975,PLINTH GROUP GWT 5008
WMST5008PLL,PLASTIC LIFTER GWT5008        ,52141601PA01098,PLASTIC LIFTER GWT5008
WMST5008PSH,PRESSURE SWITCH HOSE GWT5008  ,52141601PA00562,PRESSURE SWITCH HOSE GWT5008
WMST5008PSW,PRESSURE SW WATER RES.GWT5008 ,52141601PA00669,PRESSURE SW WATER RES.GWT5008
WMST5008RFW,RESISTANCE FIXING WIRE GWT5008,52141601PA01097,RESISTANCE FIXING WIRE GWT5008
WMST5008RTG,REAR TUB GROUP GWT5008        ,52141601PA02202,REAR TUB GROUP GWT5008
WMST5008SBT,SELECTION BUTTON TRIO GWT5008 ,52141601PA01343,SELECTION BUTTON TRIO GWT5008
WMST5008SCV,SIPHON COVER GWT5008          ,52141601PA01976,SIPHON COVER GWT5008
WMST5008SHS,SPRING HANGER SHEETIRONGWT5008,52141601PA01977,SPRING HANGER SHEETIRONGWT5008
WMST5008TBS,TUB SEAL GWT5008              ,52141601PA00719,TUB SEAL GWT5008
WMST5008TEB,TUB ENT. WH BELLOWHOSE GWT5008,52141601PA00453,TUB ENT. WH BELLOWHOSE GWT5008
WMST5008TSB,TOP SUPPORT BRAKET GWT5008    ,52141601PA00296,TOP SUPPORT BRAKET GWT5008
WMST5008TST,TUB SPRING TUF GWT5008        ,52141601PA00720,TUB SPRING TUF GWT5008
WMST5008UCS,UPCONCRET SUP SHEETIRONGWT5008,52141601PA01096,UPCONCRET SUP SHEETIRONGWT5008
WMST5008UCW,UPPER CONCRETE WEIGHT GWT5008 ,52141601PA01095,UPPER CONCRETE WEIGHT GWT5008
WMST5008WBL,USE WMS511BELTB               ,52141601PA00925,USE WMS511BELTB
WMST5008WCH,CABLE HARNESS GWT5008         ,52141601PA01869,CABLE HARNESS GWT5008
WMST5008WDH,DOOR HNDL GWT5008             ,52141601PA01326,DOOR HNDL GWT5008
WMST5008WDL,DOOR LOCK GWT5008             ,52141601PA01090,DOOR LOCK GWT5008
WMST5008WEH,WATER ENTRY HOSE GROUP GWT5008,52141601PA00670,WATER ENTRY HOSE GROUP GWT5008
WMST5008WFT,ADJUSTABLE FEET GWT5008       ,52141601PA01093,ADJUSTABLE FEET GWT5008
WMST5008WGL,DOOR GLASS GWT5008            ,52141601PA01866,DOOR GLASS GWT5008
WMST5008WPC,PLINTH COVER GWT5008          ,52141601PA01345,PLINTH COVER GWT5008
WMST5008WPF,PORTHOLE INNER FRAME GWT5008  ,52141601PA00608,PORTHOLE INNER FRAME GWT5008
WMST5008WPI,PORTHOLE INNER PLAST GWT5008  ,52141601PA01092,PORTHOLE INNER PLAST GWT5008
WMST5008WPK,PROG ADJUST KNOB GWT5008      ,31162801DG00207,PROG ADJUST KNOB GWT5008
WMST5008WPL,PLINTH GWT5008                ,52141601PA01978,PLINTH GWT5008
WMST5008WPM,PUMP GWT5008                  ,52141601PA01872,PUMP GWT5008
WMST5008WPO,PORTHOLE OUTER PLAST GWT5008  ,52141601PA01878,PORTHOLE OUTER PLAST GWT5008
WMST5008WPS,PRESSURE SWITCH GWT5008       ,52141601PA01864,PRESSURE SWITCH GWT5008
WMST5008WRS,RESISTANCE GWT5008            ,52141601PA01859,RESISTANCE GWT5008
WMST5008WSA,SHOCK ABSORBER GWT5008        ,52141601PA00708,SHOCK ABSORBER GWT5008
WMST5008WSK,SHOCK ABSORB(80N)-2 GWT5008   ,52141601PA01091,SHOCK ABSORB(80N)-2 GWT5008
WMST5008WTB,TUB BELLOW SEAL GWT5008       ,52141601PA01900,TUB BELLOW SEAL GWT5008
WMST5008WTK,TEMP/S.SPEED KNOB GWT5008     ,52141601PA01373,TEMP/S.SPEED KNOB GWT5008
WMST5008WTS,NTC TEMP SENSOR GWT5008       ,52141601PA01193,TEMP SENSOR- FLT 511/611
WMST5008WVL,VALVE GWT5008                 ,52141601PA01327,VALVE GWT5008
WMST5511ACS,AIR CLEAN SHELF GWI 5511      ,52141601PA01064,AIR CLEAN SHELF GWI 5511
WMST5511ADJ,ADJUSTOR I 5511 REOS          ,52141601PA01069,ADJUSTOR I 5511 REOS
WMST5511AFH,FEED HOSE ASSLY I 5511 REOS   ,52141601PA00467,FEED HOSE ASSLY I 5511 REOS
WMST5511ARH,AIR HOSE I 5511 REOS          ,52141601PA00547,AIR HOSE I 5511 REOS
WMST5511AX1,AXLETREE1 I 5511 REOS         ,52141601PA01063,AXLETREE1 I 5511 REOS
WMST5511AX2,AXLETREE2 I 5511 REOS         ,52141601PA01062,AXLETREE2 I 5511 REOS
WMST5511BDC,BOARD COVER I 5511 REOS       ,52141601PA00393,BOARD COVER I 5511 REOS
WMST5511BFL,BAFFLE I 5511 REOS            ,52141601PA01061,BAFFLE I 5511 REOS
WMST5511BLT,BELT GWI 5511 RES             ,52141601PA00320,BELT GWI 5511 RES
WMST5511BW1,BALANCE WEIGHT I 5511 REOS    ,52141601PA01060,BALANCE WEIGHT I 5511 REOS
WMST5511BWT,BALANCE WEIGHT I 5511 REOS    ,52141601PA01059,BALANCE WEIGHT I 5511 REOS
WMST5511CAS,CORD ASSEMBLY STAY I 5511 REOS,52141601PA00776,CORD ASSEMBLY STAY I 5511 REOS
WMST5511CCN,COMPRESSED CONNECTOR I5511REOS,52141601PA00756,COMPRESSED CONNECTOR I5511REOS
WMST5511CDA,CORD ASSEMBLY I 5511 REOS     ,52141601PA00774,CORD ASSEMBLY I 5511 REOS
WMST5511CNP,CONTROL PLATE GWI 5511RES     ,52141601PA00619,CONTROL PLATE GWI 5511RES
WMST5511COV,COVER GWI 5511RES             ,52141601PA00407,COVER GWI 5511RES
WMST5511CP1,CONNETN PANEL GWI 5511RES     ,52141601PA00755,CONNETN PANEL GWI 5511RES
WMST5511CP2,CONNETN PANEL GWI 5511RES     ,52141601PA00754,CONNETN PANEL GWI 5511RES
WMST5511CP3,CONNETN PANEL GWI 5511RES     ,52141601PA00753,CONNETN PANEL GWI 5511RES
WMST5511CP4,CONNETN PANEL GWI 5511RES     ,52141601PA00752,CONNETN PANEL GWI 5511RES
WMST5511CPL,CONTROL PANEL GWI 5511RES     ,52141601PA00626,CONTROL PANEL GWI 5511RES
WMST5511CPN,CNTRL PL PRINTING COMPLETE RES,52141601PA01279,CNTRL PL PRINTING COMPLETE RES
WMST5511CPP,CONTROL PLATE I 5511 RES      ,52141601PA00618,CONTROL PLATE I 5511 RES
WMST5511CSN,CUSHION I 5511 REOS           ,52141601PA01358,CUSHION I 5511 REOS
WMST5511CVR,COVER GWI 5511RES             ,52141601PA00371,COVER GWI 5511RES
WMST5511DAY,DOOR ASSEMBLY I 5511 REOS     ,52141601PA00493,DOOR ASSEMBLY I 5511 REOS
WMST5511DCB,USE CODE WCCT5511DCB          ,32101502SD01998,USE CODE WCCT5511DCB
WMST5511DHI,DRAINHOSEASSY(INSIDE)I5511REOS,52141601PA00455,DRAINHOSEASSY(INSIDE)I5511REOS
WMST5511DHO,DRHOSE ASSLY(OUTSIDE)I5511REOS,52141601PA00466,DRHOSE ASSLY(OUTSIDE)I5511REOS
WMST5511DLC,DOOR LATCH I 5511 REOS        ,52141601PA01058,DOOR LATCH I 5511 REOS
WMST5511DO1,DOOR I 5511 RES / REOS        ,52141601PA01057,DOOR I 5511 RES / REOS
WMST5511DOR,DOOR I 5511 REOS              ,52141601PA01056,DOOR I 5511 REOS
WMST5511DTB,DECOLOURANT BOX I 5511 REOS   ,52141601PA01037,DECOLOURANT BOX I 5511 REOS
WMST5511FAL,FRAME ASSLY LH I 5511 REOS    ,52141601PA00492,FRAME ASSLY LH I 5511 REOS
WMST5511FAR,FRAME ASSLY RH I 5511 REOS    ,52141601PA00491,FRAME ASSLY RH I 5511 REOS
WMST5511FDH,FEED HOSE I 5511 REOS         ,52141601PA00536,FEED HOSE I 5511 REOS
WMST5511FTO,OUT TUB FRONT 5511 (NEW)      ,52141601PA00713,OUT TUB FRONT 5511 (NEW)
WMST5511FYP,FIXITY PLATE I 5511 REOS      ,52141601PA00939,FIXITY PLATE I 5511 REOS
WMST5511GLS,GLASS I 5511 REOS             ,52141601PA00490,GLASS I 5511 REOS
WMST5511HBD,HOSE BAND I 5511 REOS         ,52141601PA00546,HOSE BAND I 5511 REOS
WMST5511HFD,FEED HOSE I 5511 REOS         ,52141601PA00535,FEED HOSE I 5511 REOS
WMST5511HGA,HINGE ATTACH I 5511 REOS      ,52141601PA01068,HINGE ATTACH I 5511 REOS
WMST5511HGS,HINGE SPRING I 5511 REOS      ,52141601PA00858,HINGE SPRING I 5511 REOS
WMST5511HIN,HINGE I 5511 REOS             ,52141601PA01074,HINGE I 5511 REOS
WMST5511HNG,HINGE I 5511 REOS             ,52141601PA01072,HINGE I 5511 REOS
WMST5511HSA,HOSE ASSEMBLY I 5511 REOS     ,52141601PA00465,HOSE ASSEMBLY I 5511 REOS
WMST5511HSE,HOSE I 5511 REOS              ,52141601PA00534,HOSE I 5511 REOS
WMST5511LCS,LATCH SPRING I 5511 REOS      ,52141601PA00840,LATCH SPRING I 5511 REOS
WMST5511LDS,LEAD STAY GWI 5511RES         ,52141601PA01055,LEAD STAY GWI 5511RES
WMST5511LGL,LEG ASSLY LH I 5511 REOS      ,52141601PA00489,LEG ASSLY LH I 5511 REOS
WMST5511LGR,LEG ASSLY RH I 5511 REOS      ,52141601PA01884,LEG ASSLY RH I 5511 REOS
WMST5511LLG,LATCH LEVER GUIDE I 5511 REOS ,52141601PA01054,LATCH LEVER GUIDE I 5511 REOS
WMST5511LNS,LENS I 5511 REOS              ,52141601PA01053,LENS I 5511 REOS
WMST5511LPS,LAMP SHELF I 5511 REOS        ,52141601PA01052,LAMP SHELF I 5511 REOS
WMST5511LSP,LATCH SPRING I 5511 REOS      ,52141601PA00839,LATCH SPRING I 5511 REOS
WMST5511MAH,MOTOR ANGEL HOLDER I 5511 REOS,52141601PA01051,MOTOR ANGEL HOLDER I 5511 REOS
WMST5511MAN,USER MANUAL SETS OF GWI 5511  ,55101521SD00306,USER MANUAL SETS OF GWI 5511
WMST5511MTS,MOTOR STAY I 5511 REOS        ,52141601PA01050,MOTOR STAY I 5511 REOS
WMST5511OTA,OUT TUB AIRPROOF I 5511 REOS  ,52141601PA00716,OUT TUB AIRPROOF I 5511 REOS
WMST5511OTB,OUT TUB BACK I 5511 REOS      ,52141601PA00712,OUT TUB BACK I 5511 REOS
WMST5511OTF,OUT TUB FRONT I 5511 REOS     ,52141601PA00711,OUT TUB FRONT I 5511 REOS
WMST5511OTG,OUTER TUB GKT BASE GWI 5511RES,52141601PA00298,OUTER TUB GKT BASE GWI 5511RES
WMST5511OTP,TOP PLATE ORNAMENT1 I 5511 REO,52141601PA00932,TOP PLATE ORNAMENT1 I 5511 REO
WMST5511PBS,PRES BTON SPRING 5511 REOS    ,52141601PA01817,PRES BTON SPRING 5511 REOS
WMST5511PBT,PRESS-BUTTON I 5511 REOS      ,52141601PA01049,PRESS-BUTTON I 5511 REOS
WMST5511PIC,POUR INLET COMPLETE I 5511REOS,52141601PA01040,POUR INLET COMPLETE I 5511REOS
WMST5511PIN,POUR INLET I 5511 REOS        ,52141601PA01048,POUR INLET I 5511 REOS
WMST5511PIT,POUR INLET TIE-IN I 5511 REOS ,52141601PA01047,POUR INLET TIE-IN I 5511 REOS
WMST5511RCU,CUSHION GWI 5511RES           ,52141601PA01963,CUSHION GWI 5511RES
WMST5511RTM,RAT MESH GWI 5511 RES/REOS    ,52141601PA01070,RAT MESH GWI 5511 RES/REOS
WMST5511SAC,SHOCK ABSORBER COM GWI 5511RES,52141601PA00707,SHOCK ABSORBER COM GWI 5511RES
WMST5511SAP,SHOCK ABSORBER PIN I 5511 REOS,52141601PA00706,SHOCK ABSORBER PIN I 5511 REOS
WMST5511SAS,SHOCKABSORBERSTAY(L)I5511REOS ,52141601PA00705,SHOCKABSORBERSTAY(L)I5511REOS
WMST5511SBA,SOAP BOX ASSEMBLY I 5511 REOS ,52141601PA00488,SOAP BOX ASSEMBLY I 5511 REOS
WMST5511SBX,SOAP BOX I 5511 REOS          ,52141601PA00743,SOAP BOX I 5511 REOS
WMST5511SDC,SPR DAMPER CASE GWI 5511RES   ,52141601PA00701,SPR DAMPER CASE GWI 5511RES
WMST5511SDH,SUB DRAIN HOSE I 5511 REOS    ,52141601PA00533,SUB DRAIN HOSE I 5511 REOS
WMST5511SLP,USE WMST5511LPS               ,52141601PA00839,LATCH SPRING I 5511 REOS
WMST5511SPB,SOUND-PROOF BOARD I 5511 REOS ,52141601PA00692,SOUND-PROOF BOARD I 5511 REOS
WMST5511SPD,SPRING  DAMPER GWI 5511RES    ,52141601PA00838,SPRING  DAMPER GWI 5511RES
WMST5511STY,PRESS-BUTTON STAY GWI5511RES  ,52141601PA01071,PRESS-BUTTON STAY GWI5511RES
WMST5511TFX,TRANSPORT FIXTURE I 5511 REOS ,52141601PA01046,TRANSPORT FIXTURE I 5511 REOS
WMST5511TP1,TOP PLATE ORNAMENT I 5511 REOS,52141601PA00931,TOP PLATE ORNAMENT I 5511 REOS
WMST5511TPL,TOP PLATE I 5511 REOS         ,52141601PA00930,TOP PLATE I 5511 REOS
WMST5511TPO,TOP PL ORNAMENT GWI 5511RES   ,52141601PA01045,TOP PL ORNAMENT GWI 5511RES
WMST5511UPS,ULTRASONIC PUMP STAY I5511REOS,52141601PA01044,ULTRASONIC PUMP STAY I5511REOS
WMST5511WFH,HOSE GWI5511RES               ,52141601PA00565,HOSE GWI5511RES
WMST5511WLA,WHEEL ASSEMBLY I 5511 REOS    ,52141601PA00464,WHEEL ASSEMBLY I 5511 REOS
WMST5511WOG,WATER OCCLUDING I 5511 REOS   ,52141601PA00659,WATER OCCLUDING I 5511 REOS
WMST5511WS1,WIRE SPRING I 5511 REOS       ,52141601PA00829,WIRE SPRING I 5511 REOS
WMST5511WSB,WATER SENSOR BRACKET I5511REOS,52141601PA00658,WATER SENSOR BRACKET I5511REOS
WMST5511WSP,WIRE SPRING I 5511 REOS       ,52141601PA02155,WIRE SPRING I 5511 REOS
WMST6510CPG,CON.PAN.GR.GODREJ SRGF GWT6510,52141601PA01113,CON.PAN.GR.GODREJ SRGF GWT6510
WMST6510DGP,DRUM GROUP GWT6510            ,52141601PA02156,DRUM GROUP GWT6510
WMST6510DHK,DOOR HOOK II.(METAL) GWT6510  ,52141601PA01112,DOOR HOOK II.(METAL) GWT6510
WMST6510DHP,DOOR HANDLE PIM/VEGA GWT6510  ,52141601PA00992,DOOR HANDLE PIM/VEGA GWT6510
WMST6510HDS,HANDLE SPRING GWT6510         ,52141601PA01819,HANDLE SPRING GWT6510
WMST6510PIP,PORTHOLE INNEER PLASTICGWT6510,52141601PA01111,PORTHOLE INNEER PLASTICGWT6510
WMST6510WBL,BELT GWT6510 WEV              ,52141601PA01849,BELT GWT6510 WEV
